code,title,class_kind,parent,module
XH6TK0,Lipid-rich carcinoma,category,,MMS
XH6XY9,Pancreatobiliary-type carcinoma,category,,MMS
XH0A57,Water-clear cell adenocarcinoma,category,,MMS
XH6770,Apudoma,category,,MMS
XH6SY0,Non-invasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP),category,,MMS
XH7NR3,Hidrocystoma,category,,MMS
XH06Y5,Syringofibroadenoma,category,,MMS
XH0QL4,Sebaceoma,category,,MMS
XH7NK9,Hidradenocarcinoma,category,,MMS
XH5AU2,Trichilemmoma,category,,MMS
XH6QT9,Trichoepithelioma,category,,MMS
XH0U05,Trichofolliculoma,category,,MMS
XH05Z3,Trichogerminoma,category,,MMS
XH2K97,Trichoblastoma,category,,MMS
XH9K96,Trichilemmocarcinoma,category,,MMS
XH37N4,Myointimoma,category,,MMS
XH4KP7,Angiokeratoma,category,,MMS
XH6264,Hemangiosarcoma,category,,MMS
XH6810,Haemangioblastoma,category,,MMS
XH9ZB2,Adenolymphoma,category,,MMS
XH7J33,Lymphadenoma,category,,MMS
XH9JP2,Epithelial-myoepithelial carcinoma,category,,MMS
XH6G98,Fibromatosis-like metaplastic carcinoma,category,,MMS
XH4ZH4,Adenomyoma,category,,MMS
XH3CQ8,Myoepithelioma,category,,MMS
XH5544,Adenosarcoma,category,,MMS
XH1YV7,Carcinofibroma,category,,MMS
XH2WE3,Hepatoblastoma,category,,MMS
XH27L5,Pancreatoblastoma,category,,MMS
XH4VQ1,Gastroblastoma,category,,MMS
XH0G00,Sialoblastoma,category,,MMS
XH5AF5,Mucin-producing adenocarcinoma,category,,MMS
XH9B99,Medullary-like carcinoma,category,,MMS
XH32K6,Basal-like carcinoma of Breast,category,,MMS
XH8D74,Carcinomatosis,category,,MMS
XH1DU4,Non-small cell carcinoma,category,,MMS
XH26N1,Heterotopia-associated carcinoma,category,,MMS
XH5853,Lipofibroadenoma,category,,MMS
XH8A47,Angiomyofibroblastoma,category,,MMS
XH3BQ8,Elastofibroma,category,,MMS
XH5XQ3,Fibromyxoma,category,,MMS
XH3NQ0,Myofibroblastoma,category,,MMS
XH0953,Myofibroma,category,,MMS
XH33Q1,Reticulohistiocytoma,category,,MMS
XH3665,Plaque-like #REF! positive dermal fibroma,category,,MMS
XH18K3,Dermatomyofibroma,category,,MMS
XH2HE9,Myopericytoma,category,,MMS
XH6LT0,Fibromyxosarcoma,category,,MMS
XH8WH0,Myxofibrosarcoma,category,,MMS
XH1N00,Myofibromatosis,category,,MMS
XH75J5,Palmar/plantar type Fibromatosis,category,,MMS
XH24E0,Dysgerminoma,category,,MMS
XH1E13,Germinoma,category,,MMS
XH9Z28,Polyembryoma,category,,MMS
XH56W1,Teratocarcinoma,category,,MMS
XH1P78,Teratocarcinosarcoma,category,,MMS
XH0K61,Gonadoblastoma,category,,MMS
XH1DC5,Astroblastoma,category,,MMS
XH9RC8,Gliosarcoma,category,,MMS
XH7CX7,Oligodendroblastoma,category,,MMS
XH8R14,Medullomyoblastoma,category,,MMS
XH4ZM8,Infant-type hemispheric glioma,category,,MMS
XH0B58,Gliofibroma,category,,MMS
XH8FZ9,Subependymoma,category,,MMS
XH59V4,Pituicytoma,category,,MMS
XH2SJ1,Fibrolipoma,category,,MMS
XH0PH8,Fibromyxolipoma,category,,MMS
XH4G31,Thymolipoma,category,,MMS
XH4VB4,Angiomyolipoma,category,,MMS
XH17C5,Myelolipoma,category,,MMS
XH1054,Hibernoma,category,,MMS
XH8L55,Lipoblastomatosis,category,,MMS
XH4QB6,Lipofibromatosis,category,,MMS
XH2DS9,Lymphangiomyoma,category,,MMS
XH62A3,Haemolymphangioma,category,,MMS
XH10U6,Lymphangiosarcoma,category,,MMS
XH10K6,Lymphangiomyomatosis,category,,MMS
XH0R11,Lymphoplasmacyte-rich meningioma,category,,MMS
XH0S20,Parachordoma,category,,MMS
XH1ZH1,Pineoblastoma,category,,MMS
XH1AZ2,Craniopharyngioma,category,,MMS
XH8QA9,Pinealoma,category,,MMS
XH1K94,Pineocytoma,category,,MMS
XH7CL0,Angiomyoma,category,,MMS
XH4FS5,Lipoleiomyoma,category,,MMS
XH1CZ1,Myoma,category,,MMS
XH6GV7,Myolipoma,category,,MMS
XH27W3,Angiomyosarcoma,category,,MMS
XH8H07,Myosarcoma,category,,MMS
XH0S12,Ectomesenchymoma,category,,MMS
XH9HK9,Angiomyxoma,category,,MMS
XH5WF6,Myxosarcoma,category,,MMS
XH6KA6,Gangliocytoma,category,,MMS
XH03L9,Ganglioneuroma,category,,MMS
XH6LR5,Ganglioneuromatosis,category,,MMS
XH5AV1,Retinocytoma,category,,MMS
XH77W7,Ganglioneuroblastoma,category,,MMS
XH49K9,Spongioneuroblastoma,category,,MMS
XH2JU8,Rosette-forming glioneuronal Tumour,category,,MMS
XH8CU4,Neuronevus,category,,MMS
XH52T0,Cemento-ossifying fibroma,category,,MMS
XH06N8,Odontoameloblastoma,category,,MMS
XH9SY5,Enchondroma,category,,MMS
XH5Y87,Osteochondroma,category,,MMS
XH6KR3,Osteochondromyxoma,category,,MMS
XH29N8,Fibrochondrosarcoma,category,,MMS
XH3RX1,Glomangioma,category,,MMS
XH2702,Glomangiomyoma,category,,MMS
XH1UN6,Extra-adrenal paraganglioma,category,,MMS
XH05Y1,Glomangiosarcoma,category,,MMS
XH20B4,Chemodectoma,category,,MMS
XH7CP7,Glomangiomatosis,category,,MMS
XH7E53,"Sertoli-Leydig cell Tumour,well differentiated",category,,MMS
XH69N5,Signet-ring stromal Tumour,category,,MMS
XH1PE9,Masculinovoblastoma,category,,MMS
XH29E0,"Sertoli-Leydig cell Tumour,poorly differentiated",category,,MMS
XH3BT2,"Sertoli-Leydig cell Tumour,poorly differentiated,with heterologous elements",category,,MMS
XH4KB9,"Sertoli-Leydig cell Tumour,sarcomatoid",category,,MMS
XH0Q64,Gynandroblastoma,category,,MMS
XH0UP7,Sertoli-Leydig cell Tumour of intermediate differentiation,category,,MMS
XH6FQ9,"Sertoli-Leydig cell Tumour,NOS",category,,MMS
XH8U56,"Sertoli-Leydig cell Tumour,intermediate differentiation,with heterologous elements",category,,MMS
XH6XB6,"Sertoli-Leydig cell Tumour,retiform",category,,MMS
XH3PN1,"Sertoli-Leydig cell Tumour,retiform,with heterologous elements",category,,MMS
XH24M0,papillary-basaloid carcinoma,category,,MMS
XH6FU0,Warty-basaloid carcinoma,category,,MMS
XH9XR8,Keratoacanthoma,category,,MMS
XH0L58,"Therapy-related myelodysplastic syndrome,NOS",category,,MMS
XH28M3,"myelodysplastic/myeloproliferative neoplasm,unclassifiable",category,,MMS
XH15T2,B-cell chronic lymphocytic leukaemia/small lymphocytic lymphoma,category,,MMS
XH6687,T-cell large granular lymphocytic leukaemia,category,,MMS
XH6Z50,"Therapy-related acute myeloid leukaemia,alkylating agent related",category,,MMS
XH4EJ0,"Therapy-related acute myeloid leukaemia,epipodophyllotoxin-related",category,,MMS
XH04Y1,"B-cell lymphoma,unclassifiable,with features intermediate between diffuse large B-cell lymphoma and classical Hodgkin lymphoma",category,,MMS
XH43K4,Immunocytoma,category,,MMS
XH0RM6,Fibrin-associated EBV+diffuse large B-cell lymphoma,category,,MMS
XH9L43,"B-cell lymphoma,unclassifiable,with features intermediate between diffuse large B-cell lymphoma and Burkitt lymphoma",category,,MMS
XH0H23,Burkitt-like lymphoma,category,,MMS
XH0WP6,T-cell/histiocyte rich large B-cell lymphoma,category,,MMS
XH5LU6,"NK/T-cell lymphoma,nasal and nasal-type",category,,MMS
XH0HS7,T-Gamma lymphoproliferative disease,category,,MMS
XH1VJ3,Erdheim-Chester disease,category,,MMS
XH86U0,Hand-Schuller-Christian disease,category,,MMS
XH60Q1,Letterer-Siwe disease,category,,MMS
XJ652,Abrasion,category,,MMS
XJ9NV,Contusion,category,,MMS
XE42R,Abandonment,category,,MMS
XE00G,Neglect,category,,MMS
XE266,Home,category,,MMS
XE7F8,Farmhouse,category,,MMS
XE3ZC,Hut,category,,MMS
XE30E,Prison,category,,MMS
XE28K,Hospital,category,,MMS
XE9ZD,Hospice,category,,MMS
XE6NQ,Roadway,category,,MMS
XE53A,Sidewalk,category,,MMS
XE4U4,Cycleway,category,,MMS
XE7MT,Shipyard,category,,MMS
XE774,Non-cultural public building,category,,MMS
XE5JL,Countryside,category,,MMS
XE6AV,Forest,category,,MMS
XE601,Desert,category,,MMS
XE81T,Person-powered means of transport,category,,MMS
XE1MP,Animal-powered means of transport,category,,MMS
XE1CF,Animal-drawn vehicle,category,,MMS
XE0TY,Motorcycle,category,,MMS
XE9AX,Three-wheeled motor vehicle or scooter,category,,MMS
XE6DC,Minibus,category,,MMS
XE9Q3,Train,category,,MMS
XE4D7,small-sized motorized vehicles for children,category,,MMS
XE9HQ,Ride-on lawn mower,category,,MMS
XE0S2,Tractor,category,,MMS
XE6VY,Battery-powered airport passenger vehicle,category,,MMS
XE6B4,Coal-car in mine,category,,MMS
XE4MS,Grader,category,,MMS
XE69J,"Front-end loader,bulldozer",category,,MMS
XE80A,Ambulance,category,,MMS
XE304,Houseboat,category,,MMS
XE5ZR,Hovercraft,category,,MMS
XE3PW,Airboat,category,,MMS
XE3LU,Windsurfer,category,,MMS
XE4LN,Helicopter,category,,MMS
XE346,Spacecraft,category,,MMS
XE627,Parachute,category,,MMS
XE3VU,Hang-glider,category,,MMS
XE2KU,glider,category,,MMS
XE27V,Hammock,category,,MMS
XE484,Stool,category,,MMS
XE3Y2,Toy,category,,MMS
XE1DG,"Toy-art,craft,or kit",category,,MMS
XE0U1,Dishwasher,category,,MMS
XE3QJ,"Free-standing gas,oil,or kerosene lamp",category,,MMS
XE1D7,Battery-operated torch,category,,MMS
XE5VR,Fan,category,,MMS
XE204,Scissors,category,,MMS
XE6SR,Television,category,,MMS
XE7VX,Non-electric kettle,category,,MMS
XE06P,Button,category,,MMS
XE1H5,Soap,category,,MMS
XE1B1,Deodorants,category,,MMS
XE6E6,Glazes,category,,MMS
XE8ZP,Canvas,category,,MMS
XE5EM,Eyewear,category,,MMS
XE293,Wheelchair,category,,MMS
XE5W4,Prosthesis,category,,MMS
XE9R0,Umbrella,category,,MMS
XE3T5,Coins,category,,MMS
XE6N6,Hand-held Fan,category,,MMS
XE68L,Hand-held sports equipment,category,,MMS
XE9MP,Racquet,category,,MMS
XE7TJ,Skateboard,category,,MMS
XE9XZ,Waterski,category,,MMS
XE1WX,Aqualung,category,,MMS
XE8X8,Wetsuit,category,,MMS
XE6T6,Conveyors,category,,MMS
XE99N,"Mains-gas,Water,sewerage,steam,hot Water,electricity",category,,MMS
XE6AF,Press,category,,MMS
XE8KN,"Chaff-cutter,fodder-cutter",category,,MMS
XE88U,Drill,category,,MMS
XE8MJ,Chainsaw,category,,MMS
XE9N7,pressure-based equipment,category,,MMS
XE7RK,Scaffolding,category,,MMS
XE5F6,Helmet,category,,MMS
XE67K,Earplugs,category,,MMS
XE0Q9,Rifle,category,,MMS
XE32H,Shotgun,category,,MMS
XE3C1,Plant,category,,MMS
XE6L5,Bird,category,,MMS
XE4D9,Bee,category,,MMS
XE6LT,Wasp,category,,MMS
XE322,Hornet,category,,MMS
XE4YS,Ant,category,,MMS
XE75L,Spider,category,,MMS
XE2EP,Scorpion,category,,MMS
XE779,Tick,category,,MMS
XE33Q,Dog,category,,MMS
XE4V0,Cat,category,,MMS
XE4TZ,Marsupials,category,,MMS
XE37L,Hippopotamus,category,,MMS
XE2Q6,Elephant,category,,MMS
XE765,Shark,category,,MMS
XE8BW,Jellyfish,category,,MMS
XE40R,Nematocysts,category,,MMS
XE75E,Coral,category,,MMS
XE44L,Non-venomous snake,category,,MMS
XE9X2,Cobra,category,,MMS
XE2RM,Rattlesnake,category,,MMS
XE8LD,Viper,category,,MMS
XE2UZ,Krait,category,,MMS
XE653,Person,category,,MMS
XE78X,Bathtub,category,,MMS
XE5T1,spabath,category,,MMS
XE31Q,Shower,category,,MMS
XE4BD,Window,category,,MMS
XE0SK,Floor-carpeted,category,,MMS
XE19Z,"Floor-tile,brick,concrete",category,,MMS
XE6M6,Floor-wood,category,,MMS
XE6ZE,"Floor-mud,clay,Animal dung",category,,MMS
XE19W,Fireplace,category,,MMS
XE1B2,Built-in barbecue,category,,MMS
XE0WS,"wall-brick,concrete,tile",category,,MMS
XE7CH,wall-wood,category,,MMS
XE3GJ,"wall-mud,clay,Animal dung",category,,MMS
XE39L,in-ground swimming pool,category,,MMS
XE4PB,"Above-ground swimming pool,External spa,or hot tub",category,,MMS
XE5PL,Above-ground swimming pool,category,,MMS
XE3BP,Fence,category,,MMS
XE3GT,Gate,category,,MMS
XE73T,Escalator,category,,MMS
XE1AK,Cliff,category,,MMS
XE2JN,"wood-timber,board,splinter,not elsewhere classified",category,,MMS
XE1FP,"Metal-sheet,part,piece etc.",category,,MMS
XE4KU,"Glass-sheet,piece,shard",category,,MMS
XE7K4,plastic,category,,MMS
XE7CA,Bitumen,category,,MMS
XE5XN,Textiles,category,,MMS
XE8YS,Handcuffs,category,,MMS
XE35R,High-Tension overhead power line,category,,MMS
XE14D,Tent,category,,MMS
XE18Y,Chain,category,,MMS
XE6KQ,Fireworks,category,,MMS
XE59Q,Explosive,category,,MMS
XE2JA,High-pressure jet,category,,MMS
XE165,"Pick-up truck,goods or work van,Ambulance,motor Home as mode of transport of Person injured in transport related event",category,,MMS
XE5WB,Low-powered passenger vehicle as mode of transport of Person injured in transport event,category,,MMS
XE8DK,Tuk-Tuk as mode of transport of Person injured in transport related event,category,,MMS
XE3WV,Self-propelled agricultural machine as mode of transport of Person injured in transport related event,category,,MMS
XE59J,Ag-bike as counterpart in land transport crash,category,,MMS
XE4DB,"Pick-up truck,goods or work van,Ambulance or motor Home as counterpart in land transport crash",category,,MMS
XE9VV,Tuk-Tuk as counterpart in land transport crash,category,,MMS
XE9HZ,Self-propelled agricultural machine as counterpart in land transport crash,category,,MMS
XE3TU,"Occupation-legislators,senior officials,managers",category,,MMS
XE59Y,Occupation-professionals,category,,MMS
XE558,Occupation-technicians or associate professionals,category,,MMS
XE17U,"Occupation-clerks,secretaries",category,,MMS
XE1CA,"Occupation-service workers,shop and market sales workers",category,,MMS
XE6TG,Occupation-skilled agriculture or fishery workers,category,,MMS
XE0VC,Occupation-craft or related trades workers,category,,MMS
XE37Y,Occupation-Plant/machine operators or assemblers,category,,MMS
XE4EE,Occupation-elementary occupations,category,,MMS
XE5G8,Occupation-armed forces,category,,MMS
XE041,"Perpetrator-victim relationship,legal spouse",category,,MMS
XE8JN,"Perpetrator-victim relationship,cohabiting partner",category,,MMS
XE8GZ,"Perpetrator-victim relationship,noncohabiting partner",category,,MMS
XE6Q9,"Perpetrator-victim relationship,Ex-spouse",category,,MMS
XE8TC,"Perpetrator-victim relationship,Ex-partner",category,,MMS
XE8AA,Parent,category,,MMS
XE8QX,"Perpetrator-victim relationship,father or mother",category,,MMS
XE9FD,"Perpetrator-victim relationship,step-Parent",category,,MMS
XE9JY,"Perpetrator-victim relationship,full sibling",category,,MMS
XE9RK,"Perpetrator-victim relationship,partial or half sibling",category,,MMS
XE4KJ,"Perpetrator-victim relationship,step-sibling",category,,MMS
XE9S0,"Perpetrator-victim relationship,grandparent",category,,MMS
XE10C,"Perpetrator-victim relationship,offspring",category,,MMS
XE8EU,"Perpetrator-victim relationship,other Blood relative",category,,MMS
XE8FS,"Perpetrator-victim relationship,in-laws",category,,MMS
XE4BZ,"Perpetrator-victim relationship,foster Parent",category,,MMS
XE670,"Perpetrator-victim relationship,care giver in institution",category,,MMS
XE02B,"Perpetrator-victim relationship,health care provider",category,,MMS
XE7GT,"Perpetrator-victim relationship,date",category,,MMS
XE6WK,"Perpetrator-victim relationship,roommate",category,,MMS
XE6P9,"Perpetrator-victim relationship,business relation",category,,MMS
XE32X,"Perpetrator-victim relationship,neighbour",category,,MMS
XE80F,"Perpetrator-victim relationship,institutional co-member",category,,MMS
XE5MH,"Perpetrator-victim relationship,friend not otherwise specified",category,,MMS
XE39B,"Perpetrator-victim relationship,acquaintance not otherwise specified",category,,MMS
XE6AM,"Perpetrator-victim relationship,official or legal authority,military",category,,MMS
XE2Z7,"Perpetrator-victim relationship,official or legal authority,police",category,,MMS
XE5ZT,"Perpetrator-victim relationship,national or official authority not otherwise specified",category,,MMS
XE8PB,"Perpetrator-victim relationship,security group not otherwise specified",category,,MMS
XE59K,"Perpetrator-victim relationship,official or legal authority,civilian authority",category,,MMS
XE4WS,Stranger,category,,MMS
XE0CA,"Perpetrator-victim relationship,Stranger in vigilante group",category,,MMS
XE7XG,"Perpetrator-victim relationship,Stranger in mob",category,,MMS
XE2XY,"Perpetrator-victim relationship,Stranger not otherwise specified",category,,MMS
XE0H2,"Perpetrator-victim relationship,prisoner or detainee",category,,MMS
XE3FJ,"Perpetrator-victim relationship,Person executing a felony or crime",category,,MMS
XE388,"Perpetrator-victim relationship,Person interceding in a crime",category,,MMS
XE0UM,Altercation,category,,MMS
XE6PL,Robbery,category,,MMS
XE933,Drug-related incident,category,,MMS
XE8DB,Gang-related incident,category,,MMS
XE3U9,Income-related or financial problem,category,,MMS
XE5J3,Abuse,category,,MMS
XE2WZ,civilian,category,,MMS
XE6GS,Patient-device incompatibility,category,,MMS
XE7ZE,Biocompatibility,category,,MMS
XE0VB,Particulates,category,,MMS
XE8D2,Break,category,,MMS
XE5EZ,Explosion,category,,MMS
XE38M,Crack,category,,MMS
XE0HB,Degraded,category,,MMS
XE8J3,Calcified,category,,MMS
XE228,Corroded,category,,MMS
XE9F6,Pitted,category,,MMS
XE0YK,Flaked,category,,MMS
XE8ZQ,Melted,category,,MMS
XE5D0,Stretched,category,,MMS
XE5P4,Misfire,category,,MMS
XE5CX,Misfocusing,category,,MMS
XE4HP,Arcing,category,,MMS
XE2SR,Sparking,category,,MMS
XE02C,Over-sensing,category,,MMS
XE73Q,Under-sensing,category,,MMS
XE268,Electro-static discharge,category,,MMS
XE7H5,Imprecision,category,,MMS
XE1WU,Overcorrection,category,,MMS
XE5T3,Fire,category,,MMS
XE5H5,Smoke,category,,MMS
XE74X,Decoupling,category,,MMS
XE5WZ,Disconnection,category,,MMS
XE0WB,Misconnection,category,,MMS
XE97E,Overfill,category,,MMS
XE9RA,Backflow,category,,MMS
XE5VT,Self-activation or keying,category,,MMS
XE78D,Fail-safe problem,category,,MMS
XE659,Fail-safe did not activate,category,,MMS
XE8KS,device-device incompatibility,category,,MMS
XE5DG,Human-device interface problem,category,,MMS
XE7VD,Off-label use,category,,MMS
XE61V,Misassembled,category,,MMS
XE6YW,Magnetically-induced movement of device identified,category,,MMS
XE85U,Non-functional defect in device identified,category,,MMS
XE0WJ,Fail-safe problem with device identified,category,,MMS
XE83B,Pre-analytical handling problem with device identified,category,,MMS
XE2LS,One-way valve component of medical device,category,,MMS
XE37H,Fail-safe system component of medical device,category,,MMS
XC7U,Non-language utterances (incomprehensible sounds) to painful or noxious stimulation,category,,MMS
XM1349,Antacids,category,,MMS
XM9N47,Algeldrate,category,,MMS
XM4NY5,Aloglutamol,category,,MMS
XM5R16,Magaldrate,category,,MMS
XM8J56,Almagate,category,,MMS
XM3EB6,Hydrotalcite,category,,MMS
XM9Y49,Almasilate,category,,MMS
XM9YL4,Cimetidine,category,,MMS
XM6441,Famotidine,category,,MMS
XM9ZP3,Nizatidine,category,,MMS
XM6WY8,Ranitidine,category,,MMS
XM0SH0,Roxatidine,category,,MMS
XM08A8,Niperotidine,category,,MMS
XM0Q37,Lafutidine,category,,MMS
XM8X45,Omeprazole,category,,MMS
XM86M3,Pantoprazole,category,,MMS
XM39X4,Lansoprazole,category,,MMS
XM3M01,Rabeprazole,category,,MMS
XM8YE1,Esomeprazole,category,,MMS
XM5RA0,Dexlansoprazole,category,,MMS
XM1J18,Dexrabeprazole,category,,MMS
XM4ML1,Prostaglandins,category,,MMS
XM28N9,Misoprostol,category,,MMS
XM4GD1,Enprostil,category,,MMS
XM1CF2,Alprostadil,category,,MMS
XM3Q43,Dinoprost,category,,MMS
XM5VF9,Dinoprostone,category,,MMS
XM2L11,Gemeprost,category,,MMS
XM8XM0,Carboprost,category,,MMS
XM9BJ7,Sulprostone,category,,MMS
XM2H82,Carbenoxolone,category,,MMS
XM0044,Sucralfate,category,,MMS
XM6690,Pirenzepine,category,,MMS
XM6WX3,Proglumide,category,,MMS
XM0HB8,Gefarnate,category,,MMS
XM2689,Sulglicotide,category,,MMS
XM2891,Rebamipide,category,,MMS
XM1LT9,Acetoxolone,category,,MMS
XM9SW3,Zolimidine,category,,MMS
XM1Y11,Troxipide,category,,MMS
XM7423,Ondansetron,category,,MMS
XM8123,Granisetron,category,,MMS
XM3X37,Cilansetron,category,,MMS
XM2493,Diisopromine,category,,MMS
XM30Q8,Chlorbenzoxamine,category,,MMS
XM2GC8,Pinaverium,category,,MMS
XM3CZ9,Fenoverine,category,,MMS
XM5RS2,Alverine,category,,MMS
XM27M9,Isometheptene,category,,MMS
XM6UH6,Migalstat,category,,MMS
XM49K4,Fenpiprane,category,,MMS
XM7F16,Idanpramine,category,,MMS
XM8N97,Proxazole,category,,MMS
XM2SK3,Trepibutone,category,,MMS
XM3R36,Caroverine,category,,MMS
XM66E5,Phloroglucinol,category,,MMS
XM7ZC5,Trimethyldiphenylpropylamine,category,,MMS
XM62S7,Amylopectin,category,,MMS
XM6V74,Attapulgite,category,,MMS
XM0S42,Charcoal,category,,MMS
XM8ET0,Difenoxin,category,,MMS
XM15K3,Fetoxilate,category,,MMS
XM7CN8,Kaolin,category,,MMS
XM8683,Lomotil,category,,MMS
XM2HR7,Pectin,category,,MMS
XM8A26,Antiflatulent,category,,MMS
XM0090,Betaine,category,,MMS
XM5TC9,Carminative,category,,MMS
XM5QD3,Cholagogues,category,,MMS
XM6RN6,Choleretic,category,,MMS
XM0365,Dill,category,,MMS
XM4RK4,Elastase,category,,MMS
XM2Q01,Florantyrone,category,,MMS
XM63F8,Gentian,category,,MMS
XM1TN8,Ginger,category,,MMS
XM6HM1,Pancreatin,category,,MMS
XM9Z07,Pancrelipase,category,,MMS
XM6DW4,Papain,category,,MMS
XM7L34,Phenylpropanol,category,,MMS
XM4U70,Tilactase,category,,MMS
XM5SW7,Chlorobutanol,category,,MMS
XM8SN3,Trimethobenzamide,category,,MMS
XM46N1,Metopimazine,category,,MMS
XM1DC1,Aprepitant,category,,MMS
XM2633,Casopitant,category,,MMS
XM41Y6,Rolapitant,category,,MMS
XM2170,Pipamazine,category,,MMS
XM9FU8,Pyrathiazine,category,,MMS
XM4663,Carrageenan,category,,MMS
XM7L13,Glucurolactone,category,,MMS
XM8UW6,Mesalazine,category,,MMS
XM0TN5,Olsalazine,category,,MMS
XM0EK0,Polysilane,category,,MMS
XM37S3,Antacid,category,,MMS
XM5XT4,Anti-gastric-secretion Drug,category,,MMS
XM9KD3,Benexate,category,,MMS
XM5R07,Burimamide,category,,MMS
XM7Y04,Cetraxate,category,,MMS
XM9BS9,Dimethicone,category,,MMS
XM1EN3,Methylpolysiloxane,category,,MMS
XM9414,Metiamide,category,,MMS
XM01K0,Ornoprostil,category,,MMS
XM7K87,Pepstatin,category,,MMS
XM7Z18,Rolaids,category,,MMS
XM87Z0,Rosaprostol,category,,MMS
XM64X9,Simaldrate,category,,MMS
XM38C5,Simethicone,category,,MMS
XM8K92,Agar,category,,MMS
XM0HS3,Carboxymethyl-cellulose,category,,MMS
XM3EV1,Carmellose,category,,MMS
XM2UB3,Ethylhydroxycellulose,category,,MMS
XM5CR2,Konsyl,category,,MMS
XM62T3,Laxative,category,,MMS
XM2J55,Metamucil,category,,MMS
XM95P7,Poloxamer,category,,MMS
XM9PF1,Polycarbophil,category,,MMS
XM9P20,Aloes,category,,MMS
XM6UQ2,Aloin,category,,MMS
XM9N98,Bryonia,category,,MMS
XM0JN3,Colocynth,category,,MMS
XM4C29,Dianthone,category,,MMS
XM8PF5,Dihydroxyanthraquinone,category,,MMS
XM77A6,Dulcolax,category,,MMS
XM9KZ8,Elaterium,category,,MMS
XM6CR4,Ex-Lax (phenolphthalein),category,,MMS
XM7XD6,Frangula,category,,MMS
XM1L58,Gamboge,category,,MMS
XM6XG3,Jalap,category,,MMS
XM4CS7,Phenisatin,category,,MMS
XM38T6,Scammony,category,,MMS
XM8WQ0,Sulisatin,category,,MMS
XM5E72,Oxyphenisatine,category,,MMS
XM14G1,Bisacodyl,category,,MMS
XM86Q2,Dantron,category,,MMS
XM30Q0,phenolphthalein,category,,MMS
XM00W5,Bisoxatin,category,,MMS
XM8N88,Cascara,category,,MMS
XM42M0,Bulk-forming Laxatives,category,,MMS
